2019-03-11 08:22:01,51.54
2019-03-11 08:22:03,52.616
2019-03-11 08:22:04,51.54
2019-03-11 08:22:06,52.078
2019-03-11 08:22:07,51.54
2019-03-11 08:22:09,52.616
2019-03-11 08:22:10,52.616
2019-03-11 08:22:12,51.54
2019-03-11 08:22:13,52.616
2019-03-11 08:22:15,52.078
2019-03-11 08:22:16,52.616
2019-03-11 08:22:18,52.616
2019-03-11 08:22:19,53.154
2019-03-11 08:22:21,52.078
2019-03-11 08:22:22,52.078
2019-03-11 08:22:24,52.078
2019-03-11 08:22:25,52.078
2019-03-11 08:22:27,52.616
2019-03-11 08:22:28,51.54
2019-03-11 08:22:30,52.078
2019-03-11 08:22:31,52.078
2019-03-11 08:22:33,52.616
2019-03-11 08:22:35,51.54
2019-03-11 08:22:36,52.616
2019-03-11 08:22:38,52.078
2019-03-11 08:22:39,53.154
2019-03-11 08:22:41,52.078
2019-03-11 08:22:42,52.616
2019-03-11 08:22:44,53.154
2019-03-11 08:22:45,52.616
2019-03-11 08:22:47,52.616
2019-03-11 08:22:48,52.616
2019-03-11 08:22:50,53.154
2019-03-11 08:22:51,52.616
2019-03-11 08:22:53,52.616
2019-03-11 08:22:54,52.078
2019-03-11 08:22:56,52.616
2019-03-11 08:22:57,52.616
2019-03-11 08:22:59,52.078
2019-03-11 08:23:00,53.154
2019-03-11 08:23:02,53.154
2019-03-11 08:23:03,52.078
2019-03-11 08:23:05,53.154
2019-03-11 08:23:07,52.616
2019-03-11 08:23:08,52.616
2019-03-11 08:23:10,52.616
2019-03-11 08:23:11,52.616
2019-03-11 08:23:13,52.616
2019-03-11 08:23:14,52.616
2019-03-11 08:23:16,53.154
2019-03-11 08:23:17,53.692
2019-03-11 08:23:19,52.616
2019-03-11 08:23:20,52.616
2019-03-11 08:23:22,53.692
2019-03-11 08:23:23,52.616
2019-03-11 08:23:25,53.692
2019-03-11 08:23:26,52.616
2019-03-11 08:23:28,52.616
2019-03-11 08:23:29,52.616
2019-03-11 08:23:31,52.616
2019-03-11 08:23:32,52.616
2019-03-11 08:23:34,53.692
2019-03-11 08:23:36,52.616
2019-03-11 08:23:37,52.616
2019-03-11 08:23:39,53.692
2019-03-11 08:23:40,53.154
2019-03-11 08:23:42,53.692
2019-03-11 08:23:43,53.692
2019-03-11 08:23:45,52.616
2019-03-11 08:23:46,52.616
2019-03-11 08:23:48,53.692
2019-03-11 08:23:49,53.154
2019-03-11 08:23:51,52.616
2019-03-11 08:23:52,52.616
2019-03-11 08:23:54,53.692
2019-03-11 08:23:55,53.692
2019-03-11 08:23:57,53.692
2019-03-11 08:23:58,53.154
2019-03-11 08:24:00,54.23
2019-03-11 08:24:02,53.692
2019-03-11 08:24:03,53.692
2019-03-11 08:24:05,53.692
2019-03-11 08:24:06,52.616
2019-03-11 08:24:08,53.692
2019-03-11 08:24:09,53.692
2019-03-11 08:24:11,53.692
2019-03-11 08:24:12,52.616
2019-03-11 08:24:14,54.23
2019-03-11 08:24:15,53.692
2019-03-11 08:24:17,53.154
2019-03-11 08:24:18,53.692
2019-03-11 08:24:20,53.692
2019-03-11 08:24:21,54.23
2019-03-11 08:24:23,53.692
2019-03-11 08:24:25,53.692
2019-03-11 08:24:26,53.692
2019-03-11 08:24:28,53.692
2019-03-11 08:24:29,53.154
2019-03-11 08:24:31,53.692
2019-03-11 08:24:32,53.692
2019-03-11 08:24:34,53.154
2019-03-11 08:24:35,53.692
2019-03-11 08:24:37,53.692
2019-03-11 08:24:38,52.616
2019-03-11 08:24:40,53.692
2019-03-11 08:24:41,53.692
2019-03-11 08:24:43,52.616
2019-03-11 08:24:45,53.154
2019-03-11 08:24:46,52.616
2019-03-11 08:24:48,52.616
2019-03-11 08:24:49,53.692
2019-03-11 08:24:51,52.616
2019-03-11 08:24:52,53.692
2019-03-11 08:24:54,53.692
2019-03-11 08:24:55,53.692
2019-03-11 08:24:57,52.616
2019-03-11 08:24:58,53.154
2019-03-11 08:25:00,52.616
2019-03-11 08:25:01,53.692
2019-03-11 08:25:03,53.692
2019-03-11 08:25:05,53.154
2019-03-11 08:25:06,53.692
2019-03-11 08:25:08,53.154
2019-03-11 08:25:09,53.692
2019-03-11 08:25:11,52.616
2019-03-11 08:25:12,53.692
2019-03-11 08:25:14,53.692
2019-03-11 08:25:15,53.692
2019-03-11 08:25:17,54.23
2019-03-11 08:25:18,52.616
2019-03-11 08:25:20,52.616
2019-03-11 08:25:21,53.692
2019-03-11 08:25:23,53.692
2019-03-11 08:25:25,53.154
2019-03-11 08:25:26,53.692
2019-03-11 08:25:28,53.692
2019-03-11 08:25:29,52.616
2019-03-11 08:25:31,53.692
2019-03-11 08:25:32,53.692
2019-03-11 08:25:34,54.23
2019-03-11 08:25:35,53.692
2019-03-11 08:25:37,52.616
2019-03-11 08:25:38,53.692
2019-03-11 08:25:40,52.616
2019-03-11 08:25:41,53.692
2019-03-11 08:25:43,53.692
2019-03-11 08:25:44,53.692
2019-03-11 08:25:46,53.692
2019-03-11 08:25:48,53.692
2019-03-11 08:25:49,53.692
2019-03-11 08:25:51,53.154
2019-03-11 08:25:52,53.692
2019-03-11 08:25:54,53.692
2019-03-11 08:25:55,53.692
2019-03-11 08:25:57,54.23
2019-03-11 08:25:58,53.154
2019-03-11 08:26:00,53.692
2019-03-11 08:26:01,53.692
2019-03-11 08:26:03,53.692
2019-03-11 08:26:04,54.23
2019-03-11 08:26:06,54.23
2019-03-11 08:26:07,53.692
2019-03-11 08:26:09,54.23
2019-03-11 08:26:11,54.23
2019-03-11 08:26:12,53.692
2019-03-11 08:26:14,54.23
2019-03-11 08:26:15,54.23
2019-03-11 08:26:17,54.768
2019-03-11 08:26:18,54.23
2019-03-11 08:26:20,53.692
2019-03-11 08:26:21,54.768
2019-03-11 08:26:23,54.23
2019-03-11 08:26:24,54.23
2019-03-11 08:26:26,53.692
2019-03-11 08:26:28,53.692
2019-03-11 08:26:29,53.692
2019-03-11 08:26:31,53.692
2019-03-11 08:26:32,53.692
2019-03-11 08:26:34,53.692
2019-03-11 08:26:35,54.23
2019-03-11 08:26:37,54.23
2019-03-11 08:26:38,54.23
2019-03-11 08:26:40,54.768
2019-03-11 08:26:41,54.23
2019-03-11 08:26:43,54.23
2019-03-11 08:26:45,54.768
2019-03-11 08:26:46,54.768
2019-03-11 08:26:48,54.768
2019-03-11 08:26:49,53.692
2019-03-11 08:26:51,54.23
2019-03-11 08:26:52,53.692
2019-03-11 08:26:54,54.768
2019-03-11 08:26:55,54.23
2019-03-11 08:26:57,53.692
2019-03-11 08:26:58,53.692
2019-03-11 08:27:00,54.768
2019-03-11 08:27:01,54.768
2019-03-11 08:27:03,53.692
2019-03-11 08:27:05,54.768
2019-03-11 08:27:06,54.768
2019-03-11 08:27:08,54.23
2019-03-11 08:27:09,54.768
2019-03-11 08:27:11,54.23
2019-03-11 08:27:12,53.692
2019-03-11 08:27:14,54.768
2019-03-11 08:27:15,54.23
2019-03-11 08:27:17,54.768
2019-03-11 08:27:19,54.23
2019-03-11 08:27:20,54.23
2019-03-11 08:27:22,54.768
2019-03-11 08:27:23,54.23
2019-03-11 08:27:25,53.692
2019-03-11 08:27:26,53.692
2019-03-11 08:27:28,54.23
2019-03-11 08:27:29,54.23
2019-03-11 08:27:31,54.768
2019-03-11 08:27:32,54.23
2019-03-11 08:27:34,53.692
2019-03-11 08:27:36,54.768
2019-03-11 08:27:37,53.692
2019-03-11 08:27:39,54.23
2019-03-11 08:27:40,54.768
2019-03-11 08:27:42,53.692
2019-03-11 08:27:43,54.768
2019-03-11 08:27:45,54.768
2019-03-11 08:27:46,53.692
2019-03-11 08:27:48,53.692
2019-03-11 08:27:49,54.23
2019-03-11 08:27:51,54.23
2019-03-11 08:27:52,53.692
2019-03-11 08:27:54,54.768
2019-03-11 08:27:56,53.692
2019-03-11 08:27:57,53.692
2019-03-11 08:27:59,54.768
2019-03-11 08:28:00,54.23
2019-03-11 08:28:02,54.23
2019-03-11 08:28:03,54.23
2019-03-11 08:28:05,54.768
2019-03-11 08:28:06,54.768
2019-03-11 08:28:08,54.23
2019-03-11 08:28:10,53.692
2019-03-11 08:28:11,54.23
2019-03-11 08:28:13,53.692
2019-03-11 08:28:14,53.692
2019-03-11 08:28:16,54.23
2019-03-11 08:28:17,54.768
2019-03-11 08:28:19,53.692
2019-03-11 08:28:20,53.692
2019-03-11 08:28:22,54.768
2019-03-11 08:28:24,53.692
2019-03-11 08:28:25,53.692
2019-03-11 08:28:27,53.692
2019-03-11 08:28:28,53.692
2019-03-11 08:28:30,53.692
2019-03-11 08:28:31,53.692
2019-03-11 08:28:33,54.768
2019-03-11 08:28:34,53.692
2019-03-11 08:28:36,54.23
2019-03-11 08:28:37,54.23
2019-03-11 08:28:39,54.768
2019-03-11 08:28:40,54.23
2019-03-11 08:28:42,54.23
2019-03-11 08:28:44,54.23
2019-03-11 08:28:45,54.23
2019-03-11 08:28:47,53.692
2019-03-11 08:28:48,53.692
2019-03-11 08:28:50,54.768
2019-03-11 08:28:51,54.768
2019-03-11 08:28:53,54.768
2019-03-11 08:28:54,54.23
2019-03-11 08:28:56,53.692
2019-03-11 08:28:58,53.692
2019-03-11 08:28:59,53.692
2019-03-11 08:29:01,54.23
2019-03-11 08:29:02,54.768
2019-03-11 08:29:04,54.23
2019-03-11 08:29:05,54.23
2019-03-11 08:29:07,54.768
2019-03-11 08:29:08,53.692
2019-03-11 08:29:10,53.692
2019-03-11 08:29:11,54.23
2019-03-11 08:29:13,54.23
2019-03-11 08:29:15,53.692
2019-03-11 08:29:16,54.768
2019-03-11 08:29:18,54.23
2019-03-11 08:29:19,54.23
2019-03-11 08:29:21,53.692
2019-03-11 08:29:22,53.692
2019-03-11 08:29:24,54.23
2019-03-11 08:29:26,54.23
2019-03-11 08:29:27,54.768
2019-03-11 08:29:29,54.23
2019-03-11 08:29:30,54.768
2019-03-11 08:29:32,53.692
2019-03-11 08:29:33,54.768
2019-03-11 08:29:35,54.23
2019-03-11 08:29:36,54.23
2019-03-11 08:29:38,54.23
2019-03-11 08:29:40,54.23
2019-03-11 08:29:41,54.768
2019-03-11 08:29:43,54.768
2019-03-11 08:29:44,54.23
2019-03-11 08:29:46,54.768
2019-03-11 08:29:47,53.692
2019-03-11 08:29:49,54.23
2019-03-11 08:29:50,54.768
2019-03-11 08:29:52,54.768
2019-03-11 08:29:54,54.768
2019-03-11 08:29:55,53.692
2019-03-11 08:29:57,53.692
2019-03-11 08:29:58,54.23
2019-03-11 08:30:00,54.768
2019-03-11 08:30:01,54.23
2019-03-11 08:30:03,54.768
2019-03-11 08:30:05,54.768
2019-03-11 08:30:06,55.306
2019-03-11 08:30:08,55.306
2019-03-11 08:30:09,54.23
2019-03-11 08:30:11,54.768
2019-03-11 08:30:12,54.23
2019-03-11 08:30:14,54.768
2019-03-11 08:30:15,54.23
2019-03-11 08:30:17,53.692
2019-03-11 08:30:19,54.768
2019-03-11 08:30:20,54.23
2019-03-11 08:30:22,54.23
2019-03-11 08:30:23,54.768
